Latitude (decimal degrees):	3.041
Longitude (decimal degrees):	31.053
Elevation (m):	899
Radiation database:	PVGIS-SARAH2


Slope: 5 deg. (optimum)
Azimuth: 0 deg. 
Nominal power of the PV system (c-Si) (kWp):	1.0
System losses (%):	14.0
time,P,G(i),H_sun,T2m,WS10m,Int
20191204:0906,686.69,956.33,62.91,27.88,0.69,0.0
20191204:1006,722.91,997.55,64.28,28.39,1.45,0.0
20191204:1106,698.0,947.07,58.08,28.44,1.93,0.0
20191204:1206,534.99,706.04,47.51,26.47,1.59,0.0
20191204:1306,435.71,567.35,35.06,26.25,1.93,0.0
20191204:1406,256.8,345.49,21.78,26.02,2.14,0.0
20191204:1506,51.6,91.41,8.1,25.67,1.72,0.0
20191204:1606,0.0,0.0,0.0,24.7,1.38,0.0
20191204:1706,0.0,0.0,0.0,23.64,1.31,0.0
20191204:1806,0.0,0.0,0.0,22.43,1.24,0.0
20191204:1906,0.0,0.0,0.0,21.94,1.24,0.0
20191204:2006,0.0,0.0,0.0,21.77,0.9,0.0
20191204:2106,0.0,0.0,0.0,21.66,0.9,0.0
20191204:2206,0.0,0.0,0.0,20.6,1.24,0.0
20191204:2306,0.0,0.0,0.0,20.04,1.45,0.0
20191205:0006,0.0,0.0,0.0,19.67,1.38,0.0
20191205:0106,0.0,0.0,0.0,19.56,1.31,0.0
20191205:0206,0.0,0.0,0.0,19.47,1.24,0.0
20191205:0306,0.0,0.0,0.0,19.69,1.1,0.0
20191205:0406,0.0,1.99,3.34,19.82,1.03,0.0
20191205:0506,149.11,206.03,17.09,21.11,0.48,0.0
20191205:0606,399.22,522.89,30.53,22.8,0.21,0.0
20191205:0706,545.85,720.43,43.32,24.13,0.76,0.0
20191205:0806,658.22,889.25,54.69,25.36,0.97,0.0
20191205:0906,723.6,992.03,62.75,26.44,1.24,0.0
20191205:1006,730.54,1006.17,64.16,27.2,1.31,0.0
20191205:1106,702.68,961.07,58.04,27.94,1.45,0.0
20191205:1206,612.27,821.85,47.52,28.57,1.66,0.0
20191205:1306,459.52,605.69,35.1,28.77,2.07,0.0
20191205:1406,256.17,348.81,21.84,28.59,2.14,0.0
20191205:1506,51.11,91.36,8.17,27.71,1.66,0.0
20191205:1606,0.0,0.0,0.0,26.43,1.52,0.0
20191205:1706,0.0,0.0,0.0,25.07,1.66,0.0
20191205:1806,0.0,0.0,0.0,23.65,1.24,0.0
20191205:1906,0.0,0.0,0.0,24.3,0.9,0.0
20191205:2006,0.0,0.0,0.0,23.13,1.17,0.0
20191205:2106,0.0,0.0,0.0,22.12,1.45,0.0
20191205:2206,0.0,0.0,0.0,21.53,1.59,0.0
20191205:2306,0.0,0.0,0.0,21.24,1.38,0.0
20191206:0006,0.0,0.0,0.0,21.24,1.31,0.0
20191206:0106,0.0,0.0,0.0,21.48,1.17,0.0
20191206:0206,0.0,0.0,0.0,21.7,1.03,0.0
20191206:0306,0.0,0.0,0.0,21.62,1.03,0.0
20191206:0406,4.32,14.95,3.24,21.03,1.24,0.0
20191206:0506,169.28,234.53,16.97,21.8,0.83,0.0
20191206:0606,312.99,407.13,30.4,24.3,1.45,0.0
20191206:0706,545.07,718.76,43.17,26.0,1.38,0.0
20191206:0806,657.02,884.22,54.53,27.27,1.66,0.0
20191206:0906,719.27,980.59,62.6,28.25,1.93,0.0
20191206:1006,730.53,1001.15,64.06,28.99,2.0,0.0
20191206:1106,659.37,898.46,58.0,29.08,1.66,0.0
20191206:1206,517.09,697.16,47.53,29.59,1.17,0.0
20191206:1306,448.84,596.83,35.14,29.72,1.66,0.0
20191206:1406,253.27,346.39,21.9,29.1,1.72,0.0
20191206:1506,51.73,92.34,8.25,28.46,1.38,0.0
20191206:1606,0.0,0.0,0.0,27.19,1.1,0.0
20191206:1706,0.0,0.0,0.0,25.75,1.1,0.0
20191206:1806,0.0,0.0,0.0,24.75,1.45,0.0
20191206:1906,0.0,0.0,0.0,24.17,1.1,0.0
20191206:2006,0.0,0.0,0.0,24.37,0.76,0.0
20191206:2106,0.0,0.0,0.0,24.13,0.55,0.0
20191206:2206,0.0,0.0,0.0,23.51,0.62,0.0
20191206:2306,0.0,0.0,0.0,22.26,0.9,0.0
20191207:0006,0.0,0.0,0.0,21.56,0.9,0.0
20191207:0106,0.0,0.0,0.0,21.35,0.83,0.0
20191207:0206,0.0,0.0,0.0,20.13,1.1,0.0
20191207:0306,0.0,0.0,0.0,19.64,1.52,0.0
20191207:0406,1.29,8.97,3.13,19.29,1.52,0.0
20191207:0506,187.55,258.82,16.85,20.23,0.9,0.0
20191207:0606,220.64,289.92,30.27,22.92,0.83,0.0
20191207:0706,385.46,504.55,43.04,24.72,0.83,0.0
20191207:0806,558.79,754.7,54.38,26.19,0.55,0.0
20191207:0906,647.12,890.28,62.45,27.19,0.76,0.0
20191207:1006,539.34,722.83,63.96,27.92,1.66,0.0
20191207:1106,473.75,628.2,57.97,28.52,2.21,0.0
20191207:1206,612.92,814.43,47.55,28.75,2.41,0.0
20191207:1306,101.81,146.76,35.19,29.1,2.28,0.0
20191207:1406,213.87,292.21,21.97,29.0,1.93,0.0
20191207:1506,56.24,100.14,8.33,28.61,2.07,0.0
20191207:1606,0.0,0.0,0.0,27.08,2.0,0.0
20191207:1706,0.0,0.0,0.0,25.3,1.03,0.0
20191207:1806,0.0,0.0,0.0,25.91,0.83,0.0
20191207:1906,0.0,0.0,0.0,23.97,1.17,0.0
20191207:2006,0.0,0.0,0.0,23.21,1.86,0.0
20191207:2106,0.0,0.0,0.0,22.09,1.72,0.0
20191207:2206,0.0,0.0,0.0,21.37,1.59,0.0
20191207:2306,0.0,0.0,0.0,20.73,1.59,0.0
20191208:0006,0.0,0.0,0.0,20.24,1.52,0.0
20191208:0106,0.0,0.0,0.0,19.68,1.52,0.0
20191208:0206,0.0,0.0,0.0,19.31,1.31,0.0
20191208:0306,0.0,0.0,0.0,18.96,1.38,0.0
20191208:0406,3.28,12.96,3.03,18.73,1.31,0.0
20191208:0506,116.25,162.52,16.74,20.89,0.62,0.0
20191208:0606,305.97,402.64,30.14,25.07,0.62,0.0
20191208:0706,489.79,660.67,42.9,27.02,0.14,0.0
20191208:0806,623.2,854.69,54.24,28.32,0.83,0.0
20191208:0906,711.57,978.38,62.31,30.01,2.0,0.0
20191208:1006,666.94,907.53,63.87,30.25,2.41,0.0
20191208:1106,706.28,961.36,57.95,30.15,2.41,0.0
20191208:1206,497.71,663.49,47.57,30.17,2.21,0.0
20191208:1306,456.65,607.6,35.24,30.26,1.93,0.0
20191208:1406,265.44,363.73,22.04,29.88,1.86,0.0
20191208:1506,49.61,87.72,8.42,28.92,1.72,0.0
20191208:1606,0.0,0.0,0.0,27.39,1.66,0.0
20191208:1706,0.0,0.0,0.0,25.74,1.45,0.0
20191208:1806,0.0,0.0,0.0,26.84,0.83,0.0
20191208:1906,0.0,0.0,0.0,24.28,1.79,0.0
20191208:2006,0.0,0.0,0.0,23.01,1.86,0.0
20191208:2106,0.0,0.0,0.0,22.08,1.66,0.0
20191208:2206,0.0,0.0,0.0,21.39,1.59,0.0
20191208:2306,0.0,0.0,0.0,20.96,1.66,0.0
20191209:0006,0.0,0.0,0.0,20.37,1.72,0.0
20191209:0106,0.0,0.0,0.0,19.97,1.72,0.0
20191209:0206,0.0,0.0,0.0,19.69,1.72,0.0
20191209:0306,0.0,0.0,0.0,19.41,1.66,0.0
20191209:0406,1.75,9.97,2.92,19.28,1.59,0.0
20191209:0506,163.81,225.84,16.62,20.32,1.1,0.0
20191209:0606,360.27,472.42,30.02,24.37,0.62,0.0
20191209:0706,514.19,682.77,42.76,26.13,0.83,0.0
20191209:0806,602.26,816.92,54.1,27.52,0.97,0.0
20191209:0906,652.25,897.39,62.18,28.51,1.1,0.0
20191209:1006,134.05,187.69,63.79,29.11,1.59,0.0
20191209:1106,443.21,591.97,57.93,29.51,1.86,0.0
20191209:1206,399.7,529.35,47.6,29.1,2.0,0.0
20191209:1306,369.93,487.56,35.3,28.87,2.07,0.0
20191209:1406,258.22,351.96,22.11,28.39,1.45,0.0
20191209:1506,10.04,24.96,8.5,27.9,1.17,0.0
20191209:1606,0.0,0.0,0.0,26.39,1.1,0.0
20191209:1706,0.0,0.0,0.0,25.34,0.9,0.0
20191209:1806,0.0,0.0,0.0,24.69,0.97,0.0
20191209:1906,0.0,0.0,0.0,24.06,0.97,0.0
20191209:2006,0.0,0.0,0.0,23.52,1.03,0.0
20191209:2106,0.0,0.0,0.0,22.56,1.31,0.0
20191209:2206,0.0,0.0,0.0,22.31,1.66,0.0
20191209:2306,0.0,0.0,0.0,21.69,1.66,0.0
20191210:0006,0.0,0.0,0.0,21.14,1.45,0.0
20191210:0106,0.0,0.0,0.0,21.05,1.17,0.0
20191210:0206,0.0,0.0,0.0,21.86,0.76,0.0
20191210:0306,0.0,0.0,0.0,22.39,0.55,0.0
20191210:0406,0.0,2.99,2.81,21.24,0.9,0.0
20191210:0506,61.89,93.16,16.51,20.9,0.97,0.0
20191210:0606,100.61,141.77,29.89,22.82,0.9,0.0
20191210:0706,95.83,135.78,42.63,22.93,1.38,0.0
20191210:0806,121.83,167.72,53.96,23.15,1.66,0.0
20191210:0906,79.42,115.81,62.05,23.47,1.31,0.0
20191210:1006,181.27,241.6,63.71,23.82,1.52,0.0
20191210:1106,359.81,470.47,57.92,25.04,1.52,0.0
20191210:1206,428.46,558.83,47.63,25.36,1.66,0.0
20191210:1306,447.15,577.88,35.35,24.74,1.93,0.0
20191210:1406,219.59,292.22,22.18,23.11,1.24,0.0
20191210:1506,39.06,67.62,8.59,22.79,1.31,0.0
20191210:1606,0.0,0.0,0.0,22.43,1.93,0.0
20191210:1706,0.0,0.0,0.0,22.14,1.52,0.0
20191210:1806,0.0,0.0,0.0,21.4,1.17,0.0
20191210:1906,0.0,0.0,0.0,21.29,0.48,0.0
20191210:2006,0.0,0.0,0.0,21.49,0.28,0.0
20191210:2106,0.0,0.0,0.0,21.28,0.34,0.0
20191210:2206,0.0,0.0,0.0,19.72,1.03,0.0
20191210:2306,0.0,0.0,0.0,19.27,1.24,0.0
20191211:0006,0.0,0.0,0.0,19.16,1.24,0.0
20191211:0106,0.0,0.0,0.0,19.19,1.24,0.0
20191211:0206,0.0,0.0,0.0,19.16,1.17,0.0
20191211:0306,0.0,0.0,0.0,19.08,1.17,0.0
20191211:0406,0.0,1.99,2.71,19.0,1.1,0.0
20191211:0506,148.27,204.65,16.39,19.58,0.83,0.0
20191211:0606,377.18,483.65,29.77,20.63,1.03,0.0
20191211:0706,403.48,522.78,42.5,22.13,0.62,0.0
20191211:0806,545.64,723.67,53.82,23.69,0.69,0.0
20191211:0906,700.64,957.73,61.93,25.45,0.97,0.0
20191211:1006,703.38,961.96,63.64,26.47,1.24,0.0
20191211:1106,589.8,795.89,57.91,27.44,1.24,0.0
20191211:1206,517.24,692.94,47.67,27.72,0.97,0.0
20191211:1306,51.22,81.86,35.41,27.65,1.1,0.0
20191211:1406,257.8,345.71,22.26,25.52,1.59,0.0
20191211:1506,59.01,101.88,8.68,25.19,1.38,0.0
20191211:1606,0.0,0.0,0.0,24.26,1.03,0.0
20191211:1706,0.0,0.0,0.0,23.0,0.97,0.0
20191211:1806,0.0,0.0,0.0,22.52,0.97,0.0
20191211:1906,0.0,0.0,0.0,21.2,1.52,0.0
20191211:2006,0.0,0.0,0.0,21.54,1.03,0.0
20191211:2106,0.0,0.0,0.0,20.85,1.17,0.0
20191211:2206,0.0,0.0,0.0,20.17,1.31,0.0
20191211:2306,0.0,0.0,0.0,19.69,1.31,0.0
20191212:0006,0.0,0.0,0.0,19.46,1.24,0.0
20191212:0106,0.0,0.0,0.0,19.05,1.38,0.0
20191212:0206,0.0,0.0,0.0,18.81,1.31,0.0
20191212:0306,0.0,0.0,0.0,18.99,1.1,0.0
20191212:0406,1.75,9.97,2.6,19.2,0.97,0.0
20191212:0506,177.1,247.45,16.28,20.88,0.48,0.0
20191212:0606,245.55,323.2,29.65,23.14,0.14,0.0
20191212:0706,471.63,622.03,42.37,24.69,0.55,0.0
20191212:0806,664.71,900.06,53.69,26.03,1.03,0.0
20191212:0906,716.15,980.84,61.82,27.14,1.38,0.0
20191212:1006,724.06,992.57,63.58,28.24,1.72,0.0
20191212:1106,694.36,941.76,57.91,28.83,2.07,0.0
20191212:1206,559.11,741.97,47.71,28.19,2.0,0.0
20191212:1306,470.78,621.75,35.48,28.52,1.79,0.0
20191212:1406,13.28,29.95,22.34,27.84,1.86,0.0
20191212:1506,1.2,8.99,8.77,27.16,1.24,0.0
20191212:1606,0.0,0.0,0.0,26.04,1.45,0.0
20191212:1706,0.0,0.0,0.0,24.88,1.79,0.0
20191212:1806,0.0,0.0,0.0,23.95,1.79,0.0
20191212:1906,0.0,0.0,0.0,22.59,1.17,0.0
20191212:2006,0.0,0.0,0.0,22.04,1.17,0.0
20191212:2106,0.0,0.0,0.0,21.45,1.17,0.0
20191212:2206,0.0,0.0,0.0,20.89,1.45,0.0
20191212:2306,0.0,0.0,0.0,20.29,1.45,0.0
20191213:0006,0.0,0.0,0.0,19.95,1.31,0.0
20191213:0106,0.0,0.0,0.0,19.46,1.31,0.0
20191213:0206,0.0,0.0,0.0,19.04,1.31,0.0
20191213:0306,0.0,0.0,0.0,18.73,1.31,0.0
20191213:0406,0.45,6.98,2.49,18.37,1.31,0.0
20191213:0506,173.66,241.5,16.16,20.1,0.76,0.0
20191213:0606,388.65,507.59,29.53,23.67,0.83,0.0
20191213:0706,546.39,724.09,42.25,25.65,0.97,0.0
20191213:0806,661.6,889.19,53.57,27.2,1.72,0.0
20191213:0906,718.98,974.34,61.71,28.08,2.21,0.0
20191213:1006,711.79,969.73,63.53,29.01,2.21,0.0
20191213:1106,681.61,926.44,57.92,29.63,2.14,0.0
20191213:1206,573.01,769.56,47.75,29.45,1.72,0.0
20191213:1306,403.47,531.61,35.55,28.77,2.0,0.0
20191213:1406,262.81,352.45,22.42,26.27,2.0,0.0
20191213:1506,60.62,103.76,8.87,25.65,1.66,0.0
20191213:1606,0.0,0.0,0.0,24.94,1.17,0.0
20191213:1706,0.0,0.0,0.0,23.75,0.83,0.0
20191213:1806,0.0,0.0,0.0,23.84,0.69,0.0
20191213:1906,0.0,0.0,0.0,22.27,1.1,0.0
20191213:2006,0.0,0.0,0.0,22.63,0.9,0.0
20191213:2106,0.0,0.0,0.0,21.63,1.03,0.0
20191213:2206,0.0,0.0,0.0,22.26,0.69,0.0
20191213:2306,0.0,0.0,0.0,21.93,0.69,0.0
20191214:0006,0.0,0.0,0.0,19.7,1.38,0.0
20191214:0106,0.0,0.0,0.0,19.73,1.24,0.0
20191214:0206,0.0,0.0,0.0,20.07,0.97,0.0
20191214:0306,0.0,0.0,0.0,19.41,1.31,0.0
20191214:0406,0.0,3.99,2.38,19.0,1.45,0.0
20191214:0506,130.68,182.47,16.05,20.67,0.69,0.0
20191214:0606,378.28,493.97,29.41,23.37,0.69,0.0
20191214:0706,539.54,713.25,42.13,24.4,0.69,0.0
20191214:0806,639.15,857.6,53.45,25.97,1.31,0.0
20191214:0906,561.93,751.52,61.61,27.25,1.66,0.0
20191214:1006,697.15,952.41,63.48,28.23,1.72,0.0
20191214:1106,651.67,889.3,57.93,28.97,1.52,0.0
20191214:1206,581.14,784.02,47.8,29.34,1.45,0.0
20191214:1306,214.38,289.59,35.62,29.48,1.66,0.0
20191214:1406,284.58,384.88,22.51,27.54,1.72,0.0
20191214:1506,8.85,22.96,8.96,26.94,1.72,0.0
20191214:1606,0.0,0.0,0.0,25.75,1.86,0.0
20191214:1706,0.0,0.0,0.0,24.6,1.72,0.0
20191214:1806,0.0,0.0,0.0,23.58,1.31,0.0
20191214:1906,0.0,0.0,0.0,22.34,1.31,0.0
20191214:2006,0.0,0.0,0.0,21.86,1.17,0.0
20191214:2106,0.0,0.0,0.0,21.71,1.31,0.0
20191214:2206,0.0,0.0,0.0,21.12,1.45,0.0
20191214:2306,0.0,0.0,0.0,20.51,1.38,0.0
20191215:0006,0.0,0.0,0.0,20.1,1.17,0.0
20191215:0106,0.0,0.0,0.0,19.97,1.03,0.0
20191215:0206,0.0,0.0,0.0,19.86,1.1,0.0
20191215:0306,0.0,0.0,0.0,19.73,1.03,0.0
20191215:0406,1.28,8.97,2.27,19.77,0.97,0.0
20191215:0506,173.91,245.12,15.93,21.41,0.34,0.0
20191215:0606,379.06,496.91,29.29,23.6,0.48,0.0
20191215:0706,542.39,711.45,42.01,25.3,1.45,0.0
20191215:0806,666.28,886.49,53.33,26.41,2.07,0.0
20191215:0906,723.37,978.09,61.52,27.66,2.21,0.0
20191215:1006,729.87,997.28,63.44,28.75,2.07,0.0
20191215:1106,677.48,921.35,57.95,29.23,1.93,0.0
20191215:1206,561.73,748.66,47.86,29.64,2.28,0.0
20191215:1306,300.96,399.41,35.7,29.55,2.14,0.0
20191215:1406,13.92,30.95,22.6,28.01,1.45,0.0
20191215:1506,43.58,75.12,9.06,27.26,2.14,0.0
20191215:1606,0.0,0.0,0.0,25.86,2.41,0.0
20191215:1706,0.0,0.0,0.0,24.57,1.86,0.0
20191215:1806,0.0,0.0,0.0,23.79,1.31,0.0
20191215:1906,0.0,0.0,0.0,23.12,1.38,0.0
20191215:2006,0.0,0.0,0.0,22.38,0.97,0.0
20191215:2106,0.0,0.0,0.0,21.9,0.97,0.0
20191215:2206,0.0,0.0,0.0,21.52,1.31,0.0
20191215:2306,0.0,0.0,0.0,20.79,1.03,0.0
20191216:0006,0.0,0.0,0.0,20.19,1.31,0.0
20191216:0106,0.0,0.0,0.0,20.02,1.31,0.0
20191216:0206,0.0,0.0,0.0,19.85,1.17,0.0
20191216:0306,0.0,0.0,0.0,19.46,1.31,0.0
20191216:0406,0.0,0.0,0.0,19.29,1.38,0.0
20191216:0506,165.33,230.44,15.82,19.81,0.97,0.0
20191216:0606,372.67,482.12,29.18,21.96,0.9,0.0
20191216:0706,447.83,589.38,41.89,25.07,0.69,0.0
20191216:0806,539.83,718.14,53.22,26.68,1.38,0.0
20191216:0906,668.13,903.11,61.43,27.73,1.86,0.0
20191216:1006,659.58,893.89,63.41,28.21,1.86,0.0
20191216:1106,538.73,723.97,57.97,28.76,1.59,0.0
20191216:1206,366.72,486.52,47.92,29.04,1.79,0.0
20191216:1306,91.41,133.78,35.77,29.1,1.72,0.0
20191216:1406,205.06,278.42,22.69,27.12,1.03,0.0
20191216:1506,1.66,9.98,9.16,25.98,0.28,0.0
20191216:1606,0.0,0.0,0.0,24.4,1.17,0.0
20191216:1706,0.0,0.0,0.0,23.09,1.52,0.0
20191216:1806,0.0,0.0,0.0,22.55,0.97,0.0
20191216:1906,0.0,0.0,0.0,22.58,0.14,0.0
20191216:2006,0.0,0.0,0.0,21.57,0.9,0.0
20191216:2106,0.0,0.0,0.0,21.05,1.17,0.0
20191216:2206,0.0,0.0,0.0,20.57,1.17,0.0
20191216:2306,0.0,0.0,0.0,20.43,1.1,0.0
20191217:0006,0.0,0.0,0.0,20.09,1.17,0.0
20191217:0106,0.0,0.0,0.0,19.79,1.24,0.0
20191217:0206,0.0,0.0,0.0,19.95,1.1,0.0
20191217:0306,0.0,0.0,0.0,21.18,0.83,0.0
20191217:0406,0.0,0.0,0.0,21.54,0.55,0.0
20191217:0506,174.22,247.32,15.71,21.83,0.21,0.0
20191217:0606,386.06,507.85,29.06,23.34,0.21,0.0
20191217:0706,536.3,707.31,41.78,24.97,0.97,0.0
20191217:0806,653.53,876.91,53.12,26.45,1.52,0.0
20191217:0906,694.92,942.29,61.35,27.63,1.86,0.0
20191217:1006,694.92,945.07,63.38,28.42,2.0,0.0
20191217:1106,652.76,884.02,58.0,28.71,1.86,0.0
20191217:1206,606.04,813.83,47.98,28.65,1.66,0.0
20191217:1306,431.62,571.16,35.86,28.58,1.52,0.0
20191217:1406,266.34,361.16,22.78,28.44,1.59,0.0
20191217:1506,58.07,98.44,9.26,27.43,1.72,0.0
20191217:1606,0.0,0.0,0.0,26.19,1.45,0.0
20191217:1706,0.0,0.0,0.0,24.68,1.1,0.0
20191217:1806,0.0,0.0,0.0,24.3,0.97,0.0
20191217:1906,0.0,0.0,0.0,23.58,1.38,0.0
20191217:2006,0.0,0.0,0.0,23.77,1.1,0.0
20191217:2106,0.0,0.0,0.0,23.85,0.9,0.0
20191217:2206,0.0,0.0,0.0,24.23,0.48,0.0
20191217:2306,0.0,0.0,0.0,22.9,0.97,0.0
20191218:0006,0.0,0.0,0.0,21.37,1.31,0.0
20191218:0106,0.0,0.0,0.0,20.9,1.31,0.0
20191218:0206,0.0,0.0,0.0,20.64,1.24,0.0
20191218:0306,0.0,0.0,0.0,20.4,1.24,0.0
20191218:0406,0.0,0.0,0.0,20.07,1.24,0.0
20191218:0506,141.61,199.43,15.6,21.66,0.69,0.0
20191218:0606,251.96,331.7,28.95,24.63,0.97,0.0
20191218:0706,499.89,654.62,41.67,26.01,1.66,0.0
20191218:0806,640.48,853.86,53.02,27.21,2.07,0.0
20191218:0906,683.32,916.11,61.27,28.08,2.62,0.0
20191218:1006,692.49,930.85,63.36,28.92,2.9,0.0
20191218:1106,585.9,780.52,58.04,29.31,2.83,0.0
20191218:1206,606.03,808.15,48.05,29.57,2.48,0.0
20191218:1306,465.88,614.21,35.94,29.46,2.41,0.0
20191218:1406,275.35,372.94,22.88,29.13,2.28,0.0
20191218:1506,63.25,107.1,9.36,28.38,2.0,0.0
20191218:1606,0.0,0.0,0.0,27.01,2.0,0.0
20191218:1706,0.0,0.0,0.0,25.88,2.48,0.0
20191218:1806,0.0,0.0,0.0,24.99,2.41,0.0
20191218:1906,0.0,0.0,0.0,24.32,2.07,0.0
20191218:2006,0.0,0.0,0.0,23.59,1.86,0.0
20191218:2106,0.0,0.0,0.0,22.58,1.72,0.0
20191218:2206,0.0,0.0,0.0,21.78,1.66,0.0
20191218:2306,0.0,0.0,0.0,21.18,1.59,0.0
20191219:0006,0.0,0.0,0.0,20.61,1.52,0.0
20191219:0106,0.0,0.0,0.0,20.09,1.45,0.0
20191219:0206,0.0,0.0,0.0,19.7,1.45,0.0
20191219:0306,0.0,0.0,0.0,19.29,1.52,0.0
20191219:0406,0.0,0.0,0.0,18.94,1.52,0.0
20191219:0506,167.47,235.16,15.49,20.45,1.1,0.0
20191219:0606,367.57,481.43,28.84,24.6,1.03,0.0
20191219:0706,535.15,700.78,41.56,26.27,1.93,0.0
20191219:0806,658.68,875.85,52.92,27.54,2.48,0.0
20191219:0906,726.33,974.94,61.21,28.58,3.03,0.0
20191219:1006,747.84,1008.01,63.35,28.91,3.1,0.0
20191219:1106,689.34,928.63,58.08,29.54,2.76,0.0
20191219:1206,597.63,798.06,48.13,29.57,2.34,0.0
20191219:1306,463.44,611.61,36.03,29.51,2.34,0.0
20191219:1406,277.17,374.85,22.97,29.29,2.55,0.0
20191219:1506,72.5,123.12,9.46,28.44,2.48,0.0
20191219:1606,0.0,0.0,0.0,26.98,2.62,0.0
20191219:1706,0.0,0.0,0.0,25.53,2.62,0.0
20191219:1806,0.0,0.0,0.0,24.61,2.34,0.0
20191219:1906,0.0,0.0,0.0,23.99,2.07,0.0
20191219:2006,0.0,0.0,0.0,23.16,1.93,0.0
20191219:2106,0.0,0.0,0.0,22.31,1.79,0.0
20191219:2206,0.0,0.0,0.0,21.48,1.66,0.0
20191219:2306,0.0,0.0,0.0,20.61,1.52,0.0
20191220:0006,0.0,0.0,0.0,19.94,1.45,0.0
20191220:0106,0.0,0.0,0.0,19.42,1.31,0.0
20191220:0206,0.0,0.0,0.0,19.2,1.24,0.0
20191220:0306,0.0,0.0,0.0,19.59,1.1,0.0
20191220:0406,0.0,0.0,0.0,19.68,1.03,0.0
20191220:0506,166.14,235.34,15.38,21.46,0.55,0.0
20191220:0606,367.27,484.89,28.73,24.15,0.21,0.0
20191220:0706,534.35,710.71,41.46,26.03,0.83,0.0
20191220:0806,651.03,883.32,52.83,27.9,1.38,0.0
20191220:0906,721.69,977.96,61.14,29.17,2.62,0.0
20191220:1006,744.76,1012.05,63.35,29.57,2.83,0.0
20191220:1106,708.66,959.88,58.13,29.89,2.69,0.0
20191220:1206,616.32,826.32,48.2,30.29,2.48,0.0
20191220:1306,466.12,619.11,36.12,30.43,2.21,0.0
20191220:1406,278.6,379.05,23.07,30.17,2.14,0.0
20191220:1506,69.92,118.16,9.56,29.49,1.93,0.0
20191220:1606,0.0,0.0,0.0,27.9,1.86,0.0
20191220:1706,0.0,0.0,0.0,26.29,2.07,0.0
20191220:1806,0.0,0.0,0.0,24.97,2.0,0.0
20191220:1906,0.0,0.0,0.0,24.79,1.38,0.0
20191220:2006,0.0,0.0,0.0,23.55,1.59,0.0
20191220:2106,0.0,0.0,0.0,22.57,1.79,0.0
20191220:2206,0.0,0.0,0.0,21.94,1.93,0.0
20191220:2306,0.0,0.0,0.0,21.41,1.93,0.0
20191221:0006,0.0,0.0,0.0,20.9,1.86,0.0
20191221:0106,0.0,0.0,0.0,20.5,1.72,0.0
20191221:0206,0.0,0.0,0.0,20.07,1.59,0.0
20191221:0306,0.0,0.0,0.0,19.58,1.52,0.0
20191221:0406,0.0,0.0,0.0,19.04,1.52,0.0
20191221:0506,164.16,230.81,15.27,20.07,1.03,0.0
20191221:0606,364.76,479.49,28.63,24.96,0.9,0.0
20191221:0706,528.91,699.9,41.36,25.67,0.97,0.0
20191221:0806,641.48,860.62,52.74,27.51,1.79,0.0
20191221:0906,631.33,853.5,61.09,28.84,2.0,0.0
20191221:1006,689.01,936.14,63.35,28.95,2.21,0.0
20191221:1106,681.85,926.33,58.19,29.63,2.21,0.0
20191221:1206,617.93,830.85,48.29,29.95,2.14,0.0
20191221:1306,469.91,622.66,36.22,30.14,2.28,0.0
20191221:1406,283.75,383.9,23.17,29.59,2.55,0.0
20191221:1506,71.98,120.81,9.67,28.39,2.9,0.0
20191221:1606,0.0,0.0,0.0,27.19,1.79,0.0
20191221:1706,0.0,0.0,0.0,25.61,1.03,0.0
20191221:1806,0.0,0.0,0.0,24.67,1.17,0.0
20191221:1906,0.0,0.0,0.0,23.83,1.38,0.0
20191221:2006,0.0,0.0,0.0,22.99,1.45,0.0
20191221:2106,0.0,0.0,0.0,22.22,1.52,0.0
20191221:2206,0.0,0.0,0.0,21.59,1.66,0.0
20191221:2306,0.0,0.0,0.0,21.06,1.72,0.0
20191222:0006,0.0,0.0,0.0,20.56,1.72,0.0
20191222:0106,0.0,0.0,0.0,20.12,1.72,0.0
20191222:0206,0.0,0.0,0.0,19.79,1.66,0.0
20191222:0306,0.0,0.0,0.0,19.46,1.66,0.0
20191222:0406,0.0,0.0,0.0,19.27,1.59,0.0
20191222:0506,163.39,231.38,15.17,20.92,0.97,0.0
20191222:0606,362.89,478.8,28.52,24.89,0.55,0.0
20191222:0706,531.86,701.25,41.26,27.12,1.72,0.0
20191222:0806,650.3,873.92,52.66,28.71,2.14,0.0
20191222:0906,712.67,974.0,61.04,29.52,2.14,0.0
20191222:1006,721.75,991.78,63.36,30.5,2.28,0.0
20191222:1106,692.05,947.06,58.25,30.76,2.21,0.0
20191222:1206,599.29,807.64,48.37,30.68,2.14,0.0
20191222:1306,458.27,608.83,36.32,30.59,2.21,0.0
20191222:1406,247.92,336.65,23.28,30.3,2.55,0.0
20191222:1506,72.28,121.69,9.78,29.73,2.41,0.0
20191222:1606,0.0,0.0,0.0,28.42,1.93,0.0
20191222:1706,0.0,0.0,0.0,26.96,1.72,0.0
20191222:1806,0.0,0.0,0.0,25.46,1.45,0.0
20191222:1906,0.0,0.0,0.0,27.5,0.48,0.0
20191222:2006,0.0,0.0,0.0,26.93,0.62,0.0
20191222:2106,0.0,0.0,0.0,25.4,1.03,0.0
20191222:2206,0.0,0.0,0.0,23.57,1.31,0.0
